2015/06/23:14:37:16:860 	 index:0 
2015/06/23:14:40:30:442 	 index:4832 
2015/06/23:14:40:30:482 	 index:4833 
2015/06/23:14:40:30:522 	 index:4834 
2015/06/23:14:40:30:563 	 index:4835 
2015/06/23:14:40:30:604 	 index:4836 
2015/06/23:14:40:30:642 	 index:4837 
2015/06/23:14:40:30:682 	 index:4838 
2015/06/23:14:40:30:723 	 index:4839 
2015/06/23:14:40:30:763 	 index:4840 
2015/06/23:14:40:30:804 	 index:4841 
2015/06/23:14:40:30:845 	 index:4842 
2015/06/23:14:40:30:883 	 index:4843 
2015/06/23:14:40:30:924 	 index:4844 
2015/06/23:14:40:30:964 	 index:4845 
2015/06/23:14:40:31:003 	 index:4846 
2015/06/23:14:40:31:042 	 index:4847 
2015/06/23:14:40:31:083 	 index:4848 
2015/06/23:14:40:31:124 	 index:4849 
2015/06/23:14:40:31:163 	 index:4850 
2015/06/23:14:40:31:204 	 index:4851 
2015/06/23:14:40:31:243 	 index:4852 
2015/06/23:14:40:31:283 	 index:4853 
2015/06/23:14:40:31:324 	 index:4854 
2015/06/23:14:40:31:364 	 index:4855 
2015/06/23:14:40:31:403 	 index:4856 
2015/06/23:14:40:31:444 	 index:4857 
2015/06/23:14:40:31:483 	 index:4858 
2015/06/23:14:40:31:526 	 index:4859 
2015/06/23:14:40:31:564 	 index:4860 
2015/06/23:14:40:31:630 	 index:4861 
2015/06/23:14:40:31:680 	 index:4862 
2015/06/23:14:40:31:688 	 index:4863 
2015/06/23:14:40:31:725 	 index:4864 
2015/06/23:14:40:31:764 	 index:4865 
2015/06/23:14:40:31:804 	 index:4866 
2015/06/23:14:40:31:844 	 index:4867 
2015/06/23:14:40:31:885 	 index:4868 
2015/06/23:14:40:31:925 	 index:4869 
2015/06/23:14:40:31:963 	 index:4870 
2015/06/23:14:40:32:005 	 index:4871 
2015/06/23:14:40:32:044 	 index:4872 
2015/06/23:14:40:32:083 	 index:4873 
2015/06/23:14:40:32:125 	 index:4874 
2015/06/23:14:40:32:164 	 index:4875 
2015/06/23:14:40:32:204 	 index:4876 
2015/06/23:14:40:32:245 	 index:4877 
2015/06/23:14:40:32:284 	 index:4878 
2015/06/23:14:40:32:326 	 index:4879 
2015/06/23:14:40:32:367 	 index:4880 
2015/06/23:14:40:32:404 	 index:4881 
2015/06/23:14:40:32:446 	 index:4882 
2015/06/23:14:40:32:485 	 index:4883 
2015/06/23:14:40:32:525 	 index:4884 
2015/06/23:14:40:32:564 	 index:4885 
2015/06/23:14:40:32:606 	 index:4886 
2015/06/23:14:40:32:645 	 index:4887 
2015/06/23:14:40:32:685 	 index:4888 
2015/06/23:14:40:32:727 	 index:4889 
2015/06/23:14:40:32:766 	 index:4890 
2015/06/23:14:40:32:804 	 index:4891 
2015/06/23:14:40:32:847 	 index:4892 
2015/06/23:14:40:32:886 	 index:4893 
2015/06/23:14:40:32:926 	 index:4894 
2015/06/23:14:40:32:967 	 index:4895 
2015/06/23:14:40:33:006 	 index:4896 
2015/06/23:14:40:33:049 	 index:4897 
2015/06/23:14:40:33:087 	 index:4898 
2015/06/23:14:40:33:126 	 index:4899 
2015/06/23:14:40:33:168 	 index:4900 
2015/06/23:14:40:33:208 	 index:4901 
2015/06/23:14:40:33:246 	 index:4902 
2015/06/23:14:40:33:286 	 index:4903 
2015/06/23:14:40:33:327 	 index:4904 
2015/06/23:14:40:33:367 	 index:4905 
2015/06/23:14:40:33:406 	 index:4906 
2015/06/23:14:40:33:447 	 index:4907 
2015/06/23:14:40:33:486 	 index:4908 
2015/06/23:14:40:33:529 	 index:4909 
2015/06/23:14:40:33:567 	 index:4910 
2015/06/23:14:40:33:606 	 index:4911 
2015/06/23:14:40:33:647 	 index:4912 
2015/06/23:14:40:33:688 	 index:4913 
2015/06/23:14:40:33:727 	 index:4914 
2015/06/23:14:40:33:767 	 index:4915 
2015/06/23:14:40:33:807 	 index:4916 
2015/06/23:14:40:33:848 	 index:4917 
2015/06/23:14:40:33:887 	 index:4918 
2015/06/23:14:40:33:929 	 index:4919 
2015/06/23:14:40:33:967 	 index:4920 
2015/06/23:14:40:34:007 	 index:4921 
2015/06/23:14:40:34:048 	 index:4922 
2015/06/23:14:40:34:088 	 index:4923 
2015/06/23:14:40:34:128 	 index:4924 
2015/06/23:14:40:34:169 	 index:4925 
2015/06/23:14:40:34:208 	 index:4926 
2015/06/23:14:40:34:248 	 index:4927 
2015/06/23:14:40:34:289 	 index:4928 
2015/06/23:14:40:34:328 	 index:4929 
2015/06/23:14:40:34:368 	 index:4930 
2015/06/23:14:40:34:409 	 index:4931 
2015/06/23:14:40:34:449 	 index:4932 
2015/06/23:14:40:34:489 	 index:4933 
2015/06/23:14:40:34:531 	 index:4934 
2015/06/23:14:40:34:570 	 index:4935 
2015/06/23:14:40:34:609 	 index:4936 
2015/06/23:14:40:34:650 	 index:4937 
2015/06/23:14:40:34:689 	 index:4938 
2015/06/23:14:40:34:729 	 index:4939 
2015/06/23:14:40:34:769 	 index:4940 
2015/06/23:14:40:34:811 	 index:4941 
2015/06/23:14:40:34:849 	 index:4942 
2015/06/23:14:40:34:891 	 index:4943 
2015/06/23:14:40:34:928 	 index:4944 
2015/06/23:14:40:34:970 	 index:4945 
2015/06/23:14:40:35:009 	 index:4946 
2015/06/23:14:40:35:049 	 index:4947 
2015/06/23:14:40:35:090 	 index:4948 
2015/06/23:14:40:35:131 	 index:4949 
2015/06/23:14:40:35:168 	 index:4950 
2015/06/23:14:40:35:210 	 index:4951 
2015/06/23:14:40:35:249 	 index:4952 
2015/06/23:14:40:35:288 	 index:4953 
2015/06/23:14:40:35:331 	 index:4954 
2015/06/23:14:40:35:369 	 index:4955 
2015/06/23:14:40:35:411 	 index:4956 
2015/06/23:14:40:35:450 	 index:4957 
2015/06/23:14:40:35:489 	 index:4958 
2015/06/23:14:40:35:530 	 index:4959 
2015/06/23:14:40:35:572 	 index:4960 
2015/06/23:14:40:35:664 	 index:4961 
2015/06/23:14:40:35:666 	 index:4962 
2015/06/23:14:40:35:690 	 index:4963 
2015/06/23:14:40:35:732 	 index:4964 
2015/06/23:14:40:35:771 	 index:4965 
2015/06/23:14:40:35:810 	 index:4966 
2015/06/23:14:40:35:851 	 index:4967 
2015/06/23:14:40:35:891 	 index:4968 
2015/06/23:14:40:35:936 	 index:4969 
2015/06/23:14:40:35:971 	 index:4970 
2015/06/23:14:40:36:011 	 index:4971 
2015/06/23:14:40:36:056 	 index:4972 
2015/06/23:14:40:36:091 	 index:4973 
2015/06/23:14:40:36:131 	 index:4974 
2015/06/23:14:40:36:171 	 index:4975 
2015/06/23:14:40:36:210 	 index:4976 
2015/06/23:14:40:36:252 	 index:4977 
2015/06/23:14:40:36:291 	 index:4978 
2015/06/23:14:40:36:332 	 index:4979 
2015/06/23:14:40:36:373 	 index:4980 
2015/06/23:14:40:36:412 	 index:4981 
2015/06/23:14:40:36:452 	 index:4982 
2015/06/23:14:40:36:493 	 index:4983 
2015/06/23:14:40:36:532 	 index:4984 
2015/06/23:14:40:36:571 	 index:4985 
2015/06/23:14:40:36:612 	 index:4986 
2015/06/23:14:40:36:652 	 index:4987 
2015/06/23:14:40:36:692 	 index:4988 
2015/06/23:14:40:36:732 	 index:4989 
2015/06/23:14:40:36:773 	 index:4990 
2015/06/23:14:40:36:812 	 index:4991 
2015/06/23:14:40:36:851 	 index:4992 
2015/06/23:14:40:36:893 	 index:4993 
2015/06/23:14:40:36:935 	 index:4994 
2015/06/23:14:40:36:972 	 index:4995 
2015/06/23:14:40:37:013 	 index:4996 
2015/06/23:14:40:37:053 	 index:4997 
2015/06/23:14:40:37:093 	 index:4998 
2015/06/23:14:40:37:134 	 index:4999 
2015/06/23:14:40:37:174 	 index:5000 
2015/06/23:14:40:37:212 	 index:5001 
2015/06/23:14:40:37:254 	 index:5002 
2015/06/23:14:40:37:293 	 index:5003 
2015/06/23:14:40:37:333 	 index:5004 
2015/06/23:14:40:37:372 	 index:5005 
2015/06/23:14:40:37:414 	 index:5006 
2015/06/23:14:40:37:454 	 index:5007 
2015/06/23:14:40:37:493 	 index:5008 
2015/06/23:14:40:37:535 	 index:5009 
2015/06/23:14:40:37:574 	 index:5010 
2015/06/23:14:40:37:614 	 index:5011 
2015/06/23:14:40:37:653 	 index:5012 
2015/06/23:14:40:37:694 	 index:5013 
2015/06/23:14:40:37:733 	 index:5014 
2015/06/23:14:40:37:774 	 index:5015 
2015/06/23:14:40:37:814 	 index:5016 
2015/06/23:14:40:37:853 	 index:5017 
2015/06/23:14:40:37:897 	 index:5018 
2015/06/23:14:40:37:933 	 index:5019 
2015/06/23:14:40:37:973 	 index:5020 
2015/06/23:14:40:38:014 	 index:5021 
2015/06/23:14:40:38:054 	 index:5022 
2015/06/23:14:40:38:095 	 index:5023 
2015/06/23:14:40:38:135 	 index:5024 
2015/06/23:14:40:38:174 	 index:5025 
2015/06/23:14:40:38:214 	 index:5026 
2015/06/23:14:40:38:255 	 index:5027 
2015/06/23:14:40:38:294 	 index:5028 
2015/06/23:14:40:38:335 	 index:5029 
2015/06/23:14:40:38:376 	 index:5030 
2015/06/23:14:40:38:414 	 index:5031 
2015/06/23:14:40:38:455 	 index:5032 
2015/06/23:14:40:38:497 	 index:5033 
2015/06/23:14:40:38:536 	 index:5034 
2015/06/23:14:40:38:575 	 index:5035 
2015/06/23:14:40:38:619 	 index:5036 
2015/06/23:14:40:38:655 	 index:5037 
2015/06/23:14:40:38:695 	 index:5038 
2015/06/23:14:40:38:736 	 index:5039 
2015/06/23:14:40:38:775 	 index:5040 
2015/06/23:14:40:38:814 	 index:5041 
2015/06/23:14:40:38:855 	 index:5042 
2015/06/23:14:40:38:896 	 index:5043 
2015/06/23:14:40:38:934 	 index:5044 
2015/06/23:14:40:38:976 	 index:5045 
2015/06/23:14:40:39:016 	 index:5046 
2015/06/23:14:40:39:054 	 index:5047 
2015/06/23:14:40:39:095 	 index:5048 
2015/06/23:14:40:39:135 	 index:5049 
2015/06/23:14:40:39:174 	 index:5050 
2015/06/23:14:40:39:216 	 index:5051 
2015/06/23:14:40:39:255 	 index:5052 
2015/06/23:14:40:39:297 	 index:5053 
2015/06/23:14:40:39:337 	 index:5054 
2015/06/23:14:40:39:375 	 index:5055 
2015/06/23:14:40:39:416 	 index:5056 
2015/06/23:14:40:39:458 	 index:5057 
2015/06/23:14:40:39:496 	 index:5058 
2015/06/23:14:40:39:536 	 index:5059 
2015/06/23:14:40:39:576 	 index:5060 
2015/06/23:14:40:39:643 	 index:5061 
2015/06/23:14:40:39:658 	 index:5062 
2015/06/23:14:40:39:696 	 index:5063 
2015/06/23:14:40:39:736 	 index:5064 
2015/06/23:14:40:39:776 	 index:5065 
2015/06/23:14:40:39:827 	 index:5066 
2015/06/23:14:40:39:857 	 index:5067 
2015/06/23:14:40:39:899 	 index:5068 
2015/06/23:14:40:39:938 	 index:5069 
2015/06/23:14:40:39:979 	 index:5070 
2015/06/23:14:40:40:017 	 index:5071 
2015/06/23:14:40:40:057 	 index:5072 
2015/06/23:14:40:40:098 	 index:5073 
2015/06/23:14:40:40:137 	 index:5074 
2015/06/23:14:40:40:177 	 index:5075 
2015/06/23:14:40:40:217 	 index:5076 
2015/06/23:14:40:40:257 	 index:5077 
2015/06/23:14:40:40:297 	 index:5078 
2015/06/23:14:40:40:336 	 index:5079 
2015/06/23:14:40:40:379 	 index:5080 
2015/06/23:14:40:40:418 	 index:5081 
2015/06/23:14:40:40:459 	 index:5082 
2015/06/23:14:40:40:498 	 index:5083 
2015/06/23:14:40:40:538 	 index:5084 
2015/06/23:14:40:40:578 	 index:5085 
2015/06/23:14:40:40:619 	 index:5086 
2015/06/23:14:40:40:659 	 index:5087 
2015/06/23:14:40:40:700 	 index:5088 
2015/06/23:14:40:40:738 	 index:5089 
2015/06/23:14:40:40:778 	 index:5090 
2015/06/23:14:40:40:818 	 index:5091 
2015/06/23:14:40:40:862 	 index:5092 
2015/06/23:14:40:40:897 	 index:5093 
2015/06/23:14:40:40:939 	 index:5094 
2015/06/23:14:40:40:979 	 index:5095 
2015/06/23:14:40:41:017 	 index:5096 
2015/06/23:14:40:41:060 	 index:5097 
2015/06/23:14:40:41:099 	 index:5098 
2015/06/23:14:40:41:140 	 index:5099 
2015/06/23:14:40:41:180 	 index:5100 
2015/06/23:14:40:41:220 	 index:5101 
2015/06/23:14:40:41:258 	 index:5102 
2015/06/23:14:40:41:300 	 index:5103 
2015/06/23:14:40:41:339 	 index:5104 
2015/06/23:14:40:41:378 	 index:5105 
2015/06/23:14:40:41:420 	 index:5106 
2015/06/23:14:40:41:460 	 index:5107 
2015/06/23:14:40:41:499 	 index:5108 
2015/06/23:14:40:41:538 	 index:5109 
2015/06/23:14:40:41:579 	 index:5110 
2015/06/23:14:40:41:619 	 index:5111 
2015/06/23:14:40:41:661 	 index:5112 
2015/06/23:14:40:41:699 	 index:5113 
2015/06/23:14:40:41:741 	 index:5114 
2015/06/23:14:40:41:779 	 index:5115 
2015/06/23:14:40:41:820 	 index:5116 
2015/06/23:14:40:41:860 	 index:5117 
2015/06/23:14:40:41:898 	 index:5118 
2015/06/23:14:40:41:940 	 index:5119 
2015/06/23:14:40:41:982 	 index:5120 
2015/06/23:14:40:42:021 	 index:5121 
2015/06/23:14:40:42:061 	 index:5122 
2015/06/23:14:40:42:100 	 index:5123 
2015/06/23:14:40:42:141 	 index:5124 
2015/06/23:14:40:42:180 	 index:5125 
2015/06/23:14:40:42:220 	 index:5126 
2015/06/23:14:40:42:262 	 index:5127 
2015/06/23:14:40:42:301 	 index:5128 
2015/06/23:14:40:42:342 	 index:5129 
2015/06/23:14:40:42:382 	 index:5130 
2015/06/23:14:40:42:420 	 index:5131 
2015/06/23:14:40:42:462 	 index:5132 
2015/06/23:14:40:42:501 	 index:5133 
2015/06/23:14:40:42:541 	 index:5134 
2015/06/23:14:40:42:580 	 index:5135 
2015/06/23:14:40:42:622 	 index:5136 
2015/06/23:14:40:42:662 	 index:5137 
2015/06/23:14:40:42:701 	 index:5138 
2015/06/23:14:40:42:743 	 index:5139 
2015/06/23:14:40:42:781 	 index:5140 
2015/06/23:14:40:42:820 	 index:5141 
2015/06/23:14:40:42:862 	 index:5142 
2015/06/23:14:40:42:902 	 index:5143 
2015/06/23:14:40:42:943 	 index:5144 
2015/06/23:14:40:42:982 	 index:5145 
2015/06/23:14:40:43:022 	 index:5146 
2015/06/23:14:40:43:064 	 index:5147 
2015/06/23:14:40:43:103 	 index:5148 
2015/06/23:14:40:43:143 	 index:5149 
2015/06/23:14:40:43:182 	 index:5150 
2015/06/23:14:40:43:223 	 index:5151 
2015/06/23:14:40:43:262 	 index:5152 
2015/06/23:14:40:43:302 	 index:5153 
2015/06/23:14:40:43:343 	 index:5154 
2015/06/23:14:40:43:382 	 index:5155 
2015/06/23:14:40:43:424 	 index:5156 
2015/06/23:14:40:43:465 	 index:5157 
2015/06/23:14:40:43:503 	 index:5158 
2015/06/23:14:40:43:546 	 index:5159 
2015/06/23:14:40:43:584 	 index:5160 
2015/06/23:14:40:43:656 	 index:5161 
2015/06/23:14:40:43:706 	 index:5162 
2015/06/23:14:40:43:707 	 index:5163 
2015/06/23:14:40:43:746 	 index:5164 
2015/06/23:14:40:43:784 	 index:5165 
2015/06/23:14:40:43:824 	 index:5166 
2015/06/23:14:40:43:866 	 index:5167 
2015/06/23:14:40:43:905 	 index:5168 
2015/06/23:14:40:43:944 	 index:5169 
2015/06/23:14:40:43:983 	 index:5170 
2015/06/23:14:40:44:026 	 index:5171 
2015/06/23:14:40:44:065 	 index:5172 
2015/06/23:14:40:44:104 	 index:5173 
2015/06/23:14:40:44:145 	 index:5174 
2015/06/23:14:40:44:184 	 index:5175 
2015/06/23:14:40:44:224 	 index:5176 
2015/06/23:14:40:44:266 	 index:5177 
2015/06/23:14:40:44:305 	 index:5178 
2015/06/23:14:40:44:344 	 index:5179 
2015/06/23:14:40:44:386 	 index:5180 
2015/06/23:14:40:44:426 	 index:5181 
2015/06/23:14:40:44:466 	 index:5182 
2015/06/23:14:40:44:506 	 index:5183 
2015/06/23:14:40:44:546 	 index:5184 
2015/06/23:14:40:44:585 	 index:5185 
2015/06/23:14:40:44:626 	 index:5186 
2015/06/23:14:40:44:666 	 index:5187 
2015/06/23:14:40:44:707 	 index:5188 
2015/06/23:14:40:44:747 	 index:5189 
2015/06/23:14:40:44:787 	 index:5190 
2015/06/23:14:40:44:825 	 index:5191 
2015/06/23:14:40:44:865 	 index:5192 
2015/06/23:14:40:44:906 	 index:5193 
2015/06/23:14:40:44:946 	 index:5194 
2015/06/23:14:40:44:986 	 index:5195 
2015/06/23:14:40:45:027 	 index:5196 
2015/06/23:14:40:45:066 	 index:5197 
2015/06/23:14:40:45:106 	 index:5198 
2015/06/23:14:40:45:147 	 index:5199 
2015/06/23:14:40:45:186 	 index:5200 
2015/06/23:14:40:45:226 	 index:5201 
2015/06/23:14:40:45:267 	 index:5202 
2015/06/23:14:40:45:306 	 index:5203 
2015/06/23:14:40:45:347 	 index:5204 
2015/06/23:14:40:45:387 	 index:5205 
2015/06/23:14:40:45:426 	 index:5206 
2015/06/23:14:40:45:468 	 index:5207 
2015/06/23:14:40:45:507 	 index:5208 
2015/06/23:14:40:45:546 	 index:5209 
2015/06/23:14:40:45:588 	 index:5210 
2015/06/23:14:40:45:629 	 index:5211 
2015/06/23:14:40:45:666 	 index:5212 
2015/06/23:14:40:45:708 	 index:5213 
2015/06/23:14:40:45:747 	 index:5214 
2015/06/23:14:40:45:786 	 index:5215 
2015/06/23:14:40:45:829 	 index:5216 
2015/06/23:14:40:45:868 	 index:5217 
2015/06/23:14:40:45:907 	 index:5218 
2015/06/23:14:40:45:949 	 index:5219 
2015/06/23:14:40:45:987 	 index:5220 
2015/06/23:14:40:46:028 	 index:5221 
2015/06/23:14:40:46:068 	 index:5222 
2015/06/23:14:40:46:107 	 index:5223 
2015/06/23:14:40:46:148 	 index:5224 
2015/06/23:14:40:46:189 	 index:5225 
2015/06/23:14:40:46:227 	 index:5226 
2015/06/23:14:40:46:267 	 index:5227 
2015/06/23:14:40:46:308 	 index:5228 
2015/06/23:14:40:46:348 	 index:5229 
2015/06/23:14:40:46:388 	 index:5230 
2015/06/23:14:40:46:429 	 index:5231 
2015/06/23:14:40:46:468 	 index:5232 
2015/06/23:14:40:46:510 	 index:5233 
2015/06/23:14:40:46:548 	 index:5234 
2015/06/23:14:40:46:588 	 index:5235 
2015/06/23:14:40:46:630 	 index:5236 
2015/06/23:14:40:46:669 	 index:5237 
2015/06/23:14:40:46:709 	 index:5238 
2015/06/23:14:40:46:748 	 index:5239 
2015/06/23:14:40:46:790 	 index:5240 
2015/06/23:14:40:46:828 	 index:5241 
2015/06/23:14:40:46:869 	 index:5242 
2015/06/23:14:40:46:909 	 index:5243 
2015/06/23:14:40:46:949 	 index:5244 
2015/06/23:14:40:46:988 	 index:5245 
2015/06/23:14:40:47:030 	 index:5246 
2015/06/23:14:40:47:070 	 index:5247 
2015/06/23:14:40:47:109 	 index:5248 
2015/06/23:14:40:47:150 	 index:5249 
2015/06/23:14:40:47:189 	 index:5250 
2015/06/23:14:40:47:230 	 index:5251 
2015/06/23:14:40:47:271 	 index:5252 
2015/06/23:14:40:47:310 	 index:5253 
2015/06/23:14:40:47:350 	 index:5254 
2015/06/23:14:40:47:389 	 index:5255 
2015/06/23:14:40:47:431 	 index:5256 
2015/06/23:14:40:47:471 	 index:5257 
2015/06/23:14:40:47:510 	 index:5258 
2015/06/23:14:40:47:551 	 index:5259 
2015/06/23:14:40:47:597 	 index:5260 
2015/06/23:14:40:47:685 	 index:5261 
2015/06/23:14:40:47:698 	 index:5262 
2015/06/23:14:40:47:715 	 index:5263 
2015/06/23:14:40:47:753 	 index:5264 
2015/06/23:14:40:47:789 	 index:5265 
2015/06/23:14:40:47:832 	 index:5266 
2015/06/23:14:40:47:870 	 index:5267 
2015/06/23:14:40:47:910 	 index:5268 
2015/06/23:14:40:47:951 	 index:5269 
2015/06/23:14:40:47:991 	 index:5270 
2015/06/23:14:40:48:031 	 index:5271 
2015/06/23:14:40:48:073 	 index:5272 
2015/06/23:14:40:48:110 	 index:5273 
2015/06/23:14:40:48:150 	 index:5274 
2015/06/23:14:40:48:191 	 index:5275 
2015/06/23:14:40:48:230 	 index:5276 
2015/06/23:14:40:48:272 	 index:5277 
2015/06/23:14:40:48:311 	 index:5278 
2015/06/23:14:40:48:354 	 index:5279 
2015/06/23:14:40:48:390 	 index:5280 
2015/06/23:14:40:48:432 	 index:5281 
2015/06/23:14:40:48:472 	 index:5282 
2015/06/23:14:40:48:511 	 index:5283 
2015/06/23:14:40:48:553 	 index:5284 
2015/06/23:14:40:48:592 	 index:5285 
2015/06/23:14:40:48:632 	 index:5286 
2015/06/23:14:40:48:674 	 index:5287 
2015/06/23:14:40:48:712 	 index:5288 
2015/06/23:14:40:48:752 	 index:5289 
2015/06/23:14:40:48:792 	 index:5290 
2015/06/23:14:40:48:832 	 index:5291 
2015/06/23:14:40:48:872 	 index:5292 
2015/06/23:14:40:48:912 	 index:5293 
2015/06/23:14:40:48:955 	 index:5294 
2015/06/23:14:40:48:991 	 index:5295 
2015/06/23:14:40:49:035 	 index:5296 
2015/06/23:14:40:49:072 	 index:5297 
2015/06/23:14:40:49:111 	 index:5298 
2015/06/23:14:40:49:153 	 index:5299 
2015/06/23:14:40:49:192 	 index:5300 
2015/06/23:14:40:49:232 	 index:5301 
2015/06/23:14:40:49:273 	 index:5302 
2015/06/23:14:40:49:312 	 index:5303 
2015/06/23:14:40:49:352 	 index:5304 
2015/06/23:14:40:49:394 	 index:5305 
2015/06/23:14:40:49:433 	 index:5306 
2015/06/23:14:40:49:474 	 index:5307 
2015/06/23:14:40:49:514 	 index:5308 
2015/06/23:14:40:49:554 	 index:5309 
2015/06/23:14:40:49:593 	 index:5310 
2015/06/23:14:40:49:636 	 index:5311 
2015/06/23:14:40:49:674 	 index:5312 
2015/06/23:14:40:49:713 	 index:5313 
2015/06/23:14:40:49:754 	 index:5314 
2015/06/23:14:40:49:794 	 index:5315 
2015/06/23:14:40:49:834 	 index:5316 
2015/06/23:14:40:49:873 	 index:5317 
2015/06/23:14:40:49:915 	 index:5318 
2015/06/23:14:40:49:955 	 index:5319 
2015/06/23:14:40:49:994 	 index:5320 
2015/06/23:14:40:50:040 	 index:5321 
2015/06/23:14:40:50:075 	 index:5322 
2015/06/23:14:40:50:114 	 index:5323 
2015/06/23:14:40:50:155 	 index:5324 
2015/06/23:14:40:50:194 	 index:5325 
2015/06/23:14:40:50:235 	 index:5326 
2015/06/23:14:40:50:275 	 index:5327 
2015/06/23:14:40:50:314 	 index:5328 
2015/06/23:14:40:50:354 	 index:5329 
2015/06/23:14:40:50:394 	 index:5330 
2015/06/23:14:40:50:436 	 index:5331 
2015/06/23:14:40:50:475 	 index:5332 
2015/06/23:14:40:50:515 	 index:5333 
2015/06/23:14:40:50:556 	 index:5334 
2015/06/23:14:40:50:595 	 index:5335 
2015/06/23:14:40:50:635 	 index:5336 
2015/06/23:14:40:50:676 	 index:5337 
2015/06/23:14:40:50:716 	 index:5338 
2015/06/23:14:40:50:757 	 index:5339 
2015/06/23:14:40:50:795 	 index:5340 
2015/06/23:14:40:50:836 	 index:5341 
2015/06/23:14:40:50:875 	 index:5342 
2015/06/23:14:40:50:917 	 index:5343 
2015/06/23:14:40:50:956 	 index:5344 
2015/06/23:14:40:50:994 	 index:5345 
2015/06/23:14:40:51:034 	 index:5346 
2015/06/23:14:40:51:075 	 index:5347 
2015/06/23:14:40:51:115 	 index:5348 
2015/06/23:14:40:51:155 	 index:5349 
2015/06/23:14:40:51:196 	 index:5350 
2015/06/23:14:40:51:236 	 index:5351 
2015/06/23:14:40:51:275 	 index:5352 
2015/06/23:14:40:51:315 	 index:5353 
2015/06/23:14:40:51:357 	 index:5354 
2015/06/23:14:40:51:395 	 index:5355 
2015/06/23:14:40:51:438 	 index:5356 
2015/06/23:14:40:51:476 	 index:5357 
2015/06/23:14:40:51:515 	 index:5358 
2015/06/23:14:40:51:555 	 index:5359 
2015/06/23:14:40:51:597 	 index:5360 
2015/06/23:14:40:51:668 	 index:5361 
2015/06/23:14:40:51:678 	 index:5362 
2015/06/23:14:40:51:716 	 index:5363 
2015/06/23:14:40:51:756 	 index:5364 
2015/06/23:14:40:51:798 	 index:5365 
2015/06/23:14:40:51:838 	 index:5366 
2015/06/23:14:40:51:876 	 index:5367 
2015/06/23:14:40:51:915 	 index:5368 
2015/06/23:14:40:51:957 	 index:5369 
2015/06/23:14:40:51:997 	 index:5370 
2015/06/23:14:40:52:040 	 index:5371 
2015/06/23:14:40:52:076 	 index:5372 
2015/06/23:14:40:52:117 	 index:5373 
2015/06/23:14:40:52:157 	 index:5374 
2015/06/23:14:40:52:196 	 index:5375 
2015/06/23:14:40:52:238 	 index:5376 
2015/06/23:14:40:52:277 	 index:5377 
2015/06/23:14:40:52:318 	 index:5378 
2015/06/23:14:40:52:359 	 index:5379 
2015/06/23:14:40:52:398 	 index:5380 
2015/06/23:14:40:52:437 	 index:5381 
2015/06/23:14:40:52:479 	 index:5382 
2015/06/23:14:40:52:518 	 index:5383 
2015/06/23:14:40:52:560 	 index:5384 
2015/06/23:14:40:52:596 	 index:5385 
2015/06/23:14:40:52:638 	 index:5386 
2015/06/23:14:40:52:678 	 index:5387 
2015/06/23:14:40:52:717 	 index:5388 
2015/06/23:14:40:52:758 	 index:5389 
2015/06/23:14:40:52:798 	 index:5390 
2015/06/23:14:40:52:838 	 index:5391 
2015/06/23:14:40:52:881 	 index:5392 
2015/06/23:14:40:52:919 	 index:5393 
2015/06/23:14:40:52:958 	 index:5394 
2015/06/23:14:40:52:997 	 index:5395 
2015/06/23:14:40:53:039 	 index:5396 
2015/06/23:14:40:53:080 	 index:5397 
2015/06/23:14:40:53:118 	 index:5398 
2015/06/23:14:40:53:160 	 index:5399 
2015/06/23:14:40:53:199 	 index:5400 
2015/06/23:14:40:53:238 	 index:5401 
2015/06/23:14:40:53:279 	 index:5402 
2015/06/23:14:40:53:319 	 index:5403 
2015/06/23:14:40:53:359 	 index:5404 
2015/06/23:14:40:53:398 	 index:5405 
2015/06/23:14:40:53:440 	 index:5406 
2015/06/23:14:40:53:479 	 index:5407 
2015/06/23:14:40:53:519 	 index:5408 
2015/06/23:14:40:53:558 	 index:5409 
2015/06/23:14:40:53:599 	 index:5410 
2015/06/23:14:40:53:640 	 index:5411 
